IDFR;DT_REF;IN_EVS;EST_CVL;CLS_GNR;RGAO_GEO;SGM_CLI;VL_SLR_MSL;QT_PRD_COM_BB;TMP_RLC_COM_BB;CTGR_MC_EPGR;RAMO_MC_EPGR;NM_CTRA;VL_CST_SVR;FXA_IDD;QT_RCLM_CLI;PRI_ATDT_CLI
1639;2023-10-01;0.0;SOLTEIRO;M;SUL;2.0;4060.0;12.0;9.0;VAREJO;SERVICOS;NEGOCIAL;131.87;40-49;;0.0
4833;2023-10-01;0.0;SOLTEIRO;F;NORDESTE;3.0;1460.0;5.0;1.0;ATACADO;SERVICOS;NEGOCIAL;11.94;30-39;0.0;0.0
10678;2023-11-01;1.0;SOLTEIRO;F;SUL;2.0;7580.0;3.0;0.0;VAREJO;SERVICOS;NEGOCIAL;11.13;40-49;;0.0
10621;2023-12-01;;;;;;;;;;;OUTROS;;;;
4401;2023-11-01;0.0;SOLTEIRO;F;SUDESTE;3.0;2210.0;4.0;0.0;VAREJO;SERVICOS;EXCLUSIVO_B;20.81;20-29;;0.0
11122;2023-10-01;1.0;SOLTEIRO;M;SUDESTE;4.0;1320.0;7.0;2.0;ATACADO;COMERCIO;NEGOCIAL;16.32;30-39;;0.0
4313;2023-10-01;0.0;SOLTEIRO;F;NORTE;3.0;880.0;6.0;3.0;ATACADO;SERVICOS;ESTILO_B;18.79;50-59;;0.0
2264;2023-10-01;1.0;SOLTEIRO;M;SUL;3.0;2480.0;6.0;4.0;ATACADO;INDUSTRIA;ESTILO_B;50.39;20-29;;0.0
2367;2023-11-01;1.0;CASADO;F;SUDESTE;1.0;4570.0;9.0;6.0;ATACADO;SERVICOS;NEGOCIAL;25.93;30-39;;0.0
4031;2023-12-01;0.0;CASADO;F;NORDESTE;4.0;2590.0;7.0;2.0;ATACADO;SERVICOS;NEGOCIAL;35.58;50-59;;0.0
7625;2023-11-01;0.0;SOLTEIRO;M;SUL;2.0;6920.0;12.0;26.0;ATACADO;INDUSTRIA;ESTILO_A;148.47;50-59;;0.0
6483;2023-10-01;0.0;SOLTEIRO;M;SUL;4.0;2700.0;8.0;11.0;VAREJO;INDUSTRIA;ESTILO_A;102.76;50-59;0.0;0.0
95;2023-12-01;1.0;SOLTEIRO;M;NORDESTE;3.0;1570.0;3.0;0.0;VAREJO;SERVICOS;NEGOCIAL;11.13;30-39;;0.0
5137;2023-10-01;1.0;SOLTEIRO;F;SUL;3.0;2740.0;4.0;0.0;ATACADO;COMERCIO;NEGOCIAL;5.72;20-29;;0.0
10202;2023-11-01;0.0;VIUVO;F;SUDESTE;1.0;9250.0;17.0;72.0;ATACADO;SERVICOS;PRIVATE;164.48;80-89;4.0;0.0
10271;2023-11-01;0.0;CASADO;M;SUDESTE;1.0;4580.0;8.0;13.0;ATACADO;SERVICOS;NEGOCIAL;272.13;40-49;;0.0
4571;2023-11-01;0.0;SOLTEIRO;M;SUL;2.0;9130.0;10.0;20.0;ATACADO;SERVICOS;INVESTIDOR;119.42;50-59;;0.0
1182;2023-10-01;;;;;;;;;;;OUTROS;;;;
5324;2023-11-01;1.0;SOLTEIRO;M;NORDESTE;2.0;1580.0;8.0;15.0;ATACADO;INDUSTRIA;EXCLUSIVO_B;18.11;30-39;1.0;0.0
6989;2023-10-01;;;;;;;;;;;OUTROS;;;;
3004;2023-11-01;0.0;CASADO;M;NORDESTE;1.0;8810.0;21.0;39.0;ATACADO;SERVICOS;NEGOCIAL;291.79;60-69;;0.0
6462;2023-12-01;;;;;;;7.0;15.0;VAREJO;INDUSTRIA;NEGOCIAL;221.88;;;
1990;2023-10-01;1.0;SOLTEIRO;F;CENTRO-OESTE;3.0;3410.0;3.0;0.0;VAREJO;SERVICOS;NEGOCIAL;5.66;30-39;;0.0
1273;2023-11-01;0.0;SOLTEIRO;F;NORDESTE;3.0;2980.0;12.0;2.0;ATACADO;SERVICOS;ESTILO_B;65.96;20-29;;0.0
5068;2023-12-01;1.0;SOLTEIRO;M;SUDESTE;4.0;1890.0;3.0;17.0;ATACADO;COMERCIO;NEGOCIAL;12.55;40-49;;0.0
6754;2023-10-01;0.0;SOLTEIRO;M;SUDESTE;3.0;1460.0;9.0;16.0;VAREJO;SERVICOS;PRIVATE;28.77;50-59;4.0;1.0
7418;2023-12-01;0.0;CASADO;M;NORDESTE;3.0;4890.0;11.0;2.0;VAREJO;SERVICOS;NEGOCIAL;53.44;30-39;;0.0
4643;2023-10-01;0.0;SOLTEIRO;M;CENTRO-OESTE;2.0;3800.0;6.0;19.0;ATACADO;INDUSTRIA;NEGOCIAL;16.4;40-49;;0.0
3901;2023-10-01;0.0;SOLTEIRO;F;CENTRO-OESTE;3.0;1650.0;7.0;19.0;ATACADO;INDUSTRIA;NEGOCIAL;25.31;40-49;1.0;1.0
424;2023-11-01;0.0;SOLTEIRO;F;SUL;4.0;2000.0;4.0;0.0;ATACADO;INDUSTRIA;NEGOCIAL;24.95;10-19;;0.0
2368;2023-11-01;0.0;SOLTEIRO;M;SUL;2.0;4420.0;5.0;7.0;ATACADO;INDUSTRIA;ESTILO_A;75.62;30-39;;0.0
2737;2023-11-01;;;;;;;;;;;OUTROS;;;;
10904;2023-11-01;0.0;SOLTEIRO;M;SUDESTE;3.0;3520.0;8.0;8.0;ATACADO;INDUSTRIA;NEGOCIAL;74.96;30-39;;0.0
7984;2023-10-01;1.0;SOLTEIRO;F;SUDESTE;4.0;650.0;4.0;1.0;ATACADO;SERVICOS;NEGOCIAL;7.74;20-29;;0.0
2460;2023-10-01;0.0;CASADO;M;NORDESTE;2.0;610.0;17.0;15.0;ATACADO;SERVICOS;NEGOCIAL;67.79;70-79;;0.0
10549;2023-12-01;0.0;SOLTEIRO;F;NORDESTE;4.0;1410.0;4.0;0.0;ATACADO;SERVICOS;NEGOCIAL;22.61;30-39;;0.0
7886;2023-11-01;0.0;CASADO;M;SUL;1.0;9800.0;6.0;23.0;ATACADO;INDUSTRIA;ESTILO_A;80.79;40-49;;0.0
1158;2023-10-01;1.0;SOLTEIRO;M;CENTRO-OESTE;3.0;4400.0;4.0;0.0;ATACADO;INDUSTRIA;NEGOCIAL;5.72;20-29;;0.0
10825;2023-12-01;;;;;;;;;;;OUTROS;;;;
5379;2023-11-01;0.0;SOLTEIRO;M;SUDESTE;4.0;590.0;5.0;0.0;ATACADO;INDUSTRIA;NEGOCIAL;34.63;20-29;4.0;0.0
10270;2023-10-01;0.0;SOLTEIRO;M;SUL;3.0;1650.0;13.0;18.0;VAREJO;INDUSTRIA;NEGOCIAL;31.41;40-49;;0.0
913;2023-11-01;;;;;;;10.0;25.0;ATACADO;SERVICOS;PERSONALIZADO;236.39;;;
5587;2023-10-01;1.0;SOLTEIRO;M;SUDESTE;3.0;2750.0;6.0;8.0;VAREJO;SERVICOS;EXCLUSIVO_B;7.02;20-29;;0.0
248;2023-10-01;;;;;;;;;;;OUTROS;;;;
8981;2023-12-01;0.0;CASADO;M;SUL;2.0;4740.0;9.0;22.0;ATACADO;INDUSTRIA;NEGOCIAL;116.97;40-49;;0.0
1180;2023-12-01;;;;;;;7.0;21.0;ATACADO;INDUSTRIA;PERSONALIZADO;109.27;;;
8725;2023-12-01;;;;;;;6.0;11.0;ATACADO;INDUSTRIA;ESTILO_A;61.9;;;
1567;2023-11-01;0.0;SOLTEIRO;F;SUL;3.0;3040.0;12.0;21.0;ATACADO;INDUSTRIA;NEGOCIAL;197.74;40-49;;0.0
6472;2023-10-01;0.0;CASADO;F;SUL;2.0;2850.0;19.0;11.0;ATACADO;SERVICOS;PERSONALIZADO;41.95;70-79;;0.0
9711;2023-11-01;;;;;;;4.0;0.0;VAREJO;INDUSTRIA;NEGOCIAL;11.42;;;
5807;2023-12-01;0.0;SOLTEIRO;M;NORTE;4.0;1400.0;3.0;0.0;VAREJO;SERVICOS;NEGOCIAL;20.62;20-29;;0.0
10426;2023-10-01;1.0;SOLTEIRO;M;SUL;4.0;1600.0;3.0;0.0;VAREJO;INDUSTRIA;NEGOCIAL;5.61;10-19;;0.0
1493;2023-10-01;1.0;CASADO;M;SUDESTE;2.0;5940.0;5.0;20.0;VAREJO;INDUSTRIA;NEGOCIAL;5.78;50-59;;0.0
8829;2023-11-01;0.0;SOLTEIRO;F;SUDESTE;2.0;5720.0;15.0;5.0;ATACADO;COMERCIO;NEGOCIAL;166.52;20-29;0.0;0.0
2033;2023-11-01;;;;;;;;;;;OUTROS;;;;
3034;2023-11-01;0.0;SOLTEIRO;M;CENTRO-OESTE;3.0;4340.0;8.0;6.0;ATACADO;INDUSTRIA;EXCLUSIVO_B;18.58;30-39;;0.0
4717;2023-10-01;0.0;SEPARADO;F;SUL;1.0;8110.0;33.0;22.0;ATACADO;SERVICOS;NEGOCIAL;105.45;50-59;;0.0
6761;2023-12-01;0.0;CASADO;F;SUDESTE;3.0;3790.0;12.0;10.0;ATACADO;SERVICOS;PRIVATE;70.46;40-49;;0.0
4495;2023-10-01;0.0;SOLTEIRO;M;CENTRO-OESTE;2.0;1480.0;10.0;11.0;ATACADO;SERVICOS;NEGOCIAL;25.55;60-69;;0.0
10453;2023-12-01;0.0;SOLTEIRO;F;SUL;4.0;3440.0;6.0;14.0;VAREJO;INDUSTRIA;NEGOCIAL;221.62;20-29;;0.0
2766;2023-10-01;1.0;SEPARADO;F;NORDESTE;2.0;2230.0;32.0;31.0;VAREJO;SERVICOS;NEGOCIAL;188.59;50-59;0.0;0.0
11345;2023-10-01;;;;;;;6.0;13.0;VAREJO;SERVICOS;AGRO;12.11;;;
6576;2023-10-01;0.0;CASADO;M;SUL;3.0;2700.0;12.0;13.0;ATACADO;INDUSTRIA;NEGOCIAL;22.35;30-39;;0.0
862;2023-12-01;0.0;CASADO;F;SUL;1.0;2350.0;21.0;20.0;VAREJO;SERVICOS;NEGOCIAL;192.15;40-49;;0.0
9803;2023-11-01;0.0;SOLTEIRO;M;CENTRO-OESTE;4.0;1570.0;3.0;0.0;ATACADO;SERVICOS;NEGOCIAL;14.17;20-29;;0.0
6305;2023-10-01;0.0;SOLTEIRO;M;SUDESTE;1.0;7760.0;19.0;13.0;ATACADO;INDUSTRIA;NEGOCIAL;173.72;40-49;;0.0
8176;2023-10-01;0.0;CASADO;F;SUL;2.0;1220.0;8.0;15.0;VAREJO;SERVICOS;NEGOCIAL;113.78;60-69;;0.0
5103;2023-11-01;;;;;;;;;;;OUTROS;;;;
7005;2023-12-01;0.0;CASADO;M;NORDESTE;3.0;2810.0;16.0;12.0;ATACADO;SERVICOS;NEGOCIAL;64.02;40-49;;0.0
1549;2023-10-01;0.0;SOLTEIRO;M;NORTE;4.0;2210.0;5.0;16.0;VAREJO;INDUSTRIA;NEGOCIAL;129.31;50-59;;0.0
4363;2023-10-01;0.0;SOLTEIRO;M;SUDESTE;4.0;1750.0;2.0;0.0;ATACADO;INDUSTRIA;NEGOCIAL;0.1;20-29;;0.0
8610;2023-12-01;0.0;SOLTEIRO;M;NORDESTE;2.0;2200.0;11.0;12.0;VAREJO;INDUSTRIA;NEGOCIAL;195.09;70-79;;0.0
6213;2023-10-01;0.0;SEPARADO;F;NORDESTE;1.0;4730.0;13.0;30.0;ATACADO;SERVICOS;ESTILO_A;35.16;60-69;;0.0
6920;2023-11-01;;;;;;;;;;;OUTROS;;;;
696;2023-11-01;0.0;CASADO;F;SUL;3.0;2860.0;6.0;9.0;ATACADO;COMERCIO;NEGOCIAL;54.61;20-29;;0.0
4795;2023-10-01;0.0;SOLTEIRO;M;SUDESTE;2.0;5520.0;3.0;0.0;ATACADO;INDUSTRIA;NEGOCIAL;28.28;40-49;;0.0
2831;2023-10-01;0.0;CASADO;M;SUDESTE;1.0;3150.0;36.0;29.0;ATACADO;SERVICOS;NEGOCIAL;252.08;70-79;;0.0
1408;2023-11-01;;;;;;;9.0;40.0;ATACADO;SERVICOS;NEGOCIAL;175.31;;;
1037;2023-10-01;1.0;CASADO;F;SUDESTE;4.0;450.0;4.0;1.0;ATACADO;SERVICOS;NEGOCIAL;14.31;20-29;;0.0
525;2023-11-01;0.0;CASADO;F;SUDESTE;2.0;1830.0;42.0;13.0;ATACADO;SERVICOS;AGRO;272.29;60-69;;0.0
8641;2023-10-01;0.0;SOLTEIRO;F;SUL;1.0;3590.0;13.0;22.0;VAREJO;SERVICOS;PERSONALIZADO;61.3;30-39;0.0;0.0
4220;2023-12-01;;;;;;;;;;;OUTROS;;;;
5250;2023-12-01;;;;;;;;;;;OUTROS;;;;
4358;2023-12-01;1.0;SOLTEIRO;M;SUL;2.0;5020.0;4.0;16.0;ATACADO;INDUSTRIA;NEGOCIAL;11.26;30-39;0.0;0.0
2665;2023-12-01;1.0;SOLTEIRO;F;SUL;3.0;2400.0;3.0;0.0;VAREJO;SERVICOS;NEGOCIAL;11.15;30-39;;0.0
2571;2023-12-01;0.0;CASADO;M;SUDESTE;3.0;2650.0;3.0;14.0;VAREJO;SERVICOS;NEGOCIAL;51.57;40-49;;0.0
4448;2023-12-01;;;;;;;;;;;OUTROS;;;;
10014;2023-12-01;;;;;;;6.0;16.0;ATACADO;SERVICOS;NEGOCIAL;16.49;;;
9355;2023-12-01;;;;;;;10.0;14.0;ATACADO;SERVICOS;AGRO;114.92;;;
10576;2023-10-01;1.0;SOLTEIRO;F;SUDESTE;3.0;1970.0;3.0;1.0;ATACADO;INDUSTRIA;NEGOCIAL;5.61;30-39;;0.0
3873;2023-11-01;0.0;SOLTEIRO;M;SUDESTE;2.0;4610.0;19.0;4.0;ATACADO;INDUSTRIA;NEGOCIAL;217.07;50-59;;0.0
2265;2023-10-01;1.0;SOLTEIRO;F;SUDESTE;2.0;3750.0;12.0;8.0;ATACADO;SERVICOS;NEGOCIAL;8.69;30-39;;0.0
3712;2023-10-01;0.0;CASADO;F;SUDESTE;1.0;4960.0;12.0;13.0;VAREJO;SERVICOS;NEGOCIAL;106.77;30-39;;0.0
3549;2023-10-01;1.0;SOLTEIRO;F;SUDESTE;3.0;2420.0;4.0;0.0;ATACADO;SERVICOS;NEGOCIAL;12.92;40-49;;0.0
2593;2023-11-01;1.0;SOLTEIRO;F;SUL;3.0;6230.0;5.0;9.0;VAREJO;SERVICOS;NEGOCIAL;16.36;40-49;;0.0
2554;2023-12-01;;;;;;;;;;;OUTROS;;;;
4616;2023-11-01;;;;;;;;;;;OUTROS;;;;
3488;2023-10-01;0.0;SOLTEIRO;M;SUL;3.0;3220.0;10.0;11.0;ATACADO;SERVICOS;EXCLUSIVO_B;82.09;20-29;;0.0
10819;2023-10-01;0.0;SOLTEIRO;M;NORDESTE;2.0;2510.0;8.0;2.0;VAREJO;SERVICOS;NEGOCIAL;23.18;50-59;;0.0
795;2023-11-01;;;;;;;;;;;OUTROS;;;;
11039;2023-12-01;;;;;;;13.0;43.0;ATACADO;SERVICOS;NEGOCIAL;221.01;;;
10535;2023-12-01;1.0;CASADO;F;SUDESTE;3.0;2690.0;3.0;1.0;ATACADO;SERVICOS;EXCLUSIVO_B;29.5;60-69;0.0;0.0
7797;2023-11-01;0.0;CASADO;M;NORDESTE;3.0;2840.0;3.0;2.0;VAREJO;SERVICOS;EXCLUSIVO_A;31.52;50-59;;0.0
4925;2023-12-01;0.0;CASADO;M;SUL;2.0;7410.0;9.0;14.0;VAREJO;INDUSTRIA;NEGOCIAL;71.2;50-59;;0.0
10293;2023-12-01;0.0;SOLTEIRO;F;SUDESTE;4.0;1850.0;4.0;0.0;ATACADO;COMERCIO;NEGOCIAL;14.05;10-19;1.0;1.0
8629;2023-12-01;0.0;SOLTEIRO;F;SUL;4.0;2360.0;4.0;3.0;ATACADO;INDUSTRIA;NEGOCIAL;61.55;10-19;;0.0
10322;2023-12-01;0.0;SOLTEIRO;M;NORDESTE;4.0;2030.0;6.0;2.0;VAREJO;INDUSTRIA;NEGOCIAL;18.71;20-29;;0.0
6784;2023-11-01;;;;;;;10.0;20.0;VAREJO;INDUSTRIA;NEGOCIAL;124.18;;;
187;2023-10-01;1.0;SOLTEIRO;M;CENTRO-OESTE;2.0;3280.0;9.0;10.0;ATACADO;SERVICOS;NEGOCIAL;62.26;30-39;;0.0
7257;2023-11-01;1.0;SOLTEIRO;F;SUL;4.0;1900.0;4.0;0.0;ATACADO;INDUSTRIA;NEGOCIAL;11.35;20-29;;0.0
3669;2023-10-01;0.0;CASADO;M;SUL;1.0;8310.0;12.0;15.0;ATACADO;SERVICOS;NEGOCIAL;144.98;70-79;;0.0
3933;2023-12-01;1.0;SOLTEIRO;M;SUDESTE;2.0;4710.0;4.0;0.0;ATACADO;INDUSTRIA;NEGOCIAL;11.35;30-39;;0.0
5704;2023-12-01;1.0;SOLTEIRO;F;NORDESTE;4.0;1820.0;4.0;0.0;VAREJO;SERVICOS;NEGOCIAL;14.18;10-19;;0.0
4599;2023-10-01;0.0;SOLTEIRO;F;SUDESTE;1.0;2010.0;17.0;33.0;ATACADO;SERVICOS;PRIVATE;245.39;60-69;;0.0
3184;2023-12-01;;;;;;;13.0;15.0;ATACADO;INDUSTRIA;NEGOCIAL;271.98;;;
7392;2023-12-01;0.0;CASADO;M;SUDESTE;2.0;3750.0;11.0;14.0;ATACADO;INDUSTRIA;ESTILO_A;128.14;30-39;;0.0
5652;2023-11-01;1.0;CASADO;M;SUDESTE;2.0;6470.0;3.0;0.0;ATACADO;SERVICOS;NEGOCIAL;11.15;50-59;;0.0
9678;2023-10-01;0.0;CASADO;M;NORDESTE;3.0;2490.0;6.0;11.0;VAREJO;SERVICOS;NEGOCIAL;10.05;30-39;;0.0
8282;2023-11-01;1.0;CASADO;M;SUDESTE;1.0;6750.0;4.0;17.0;VAREJO;SERVICOS;NEGOCIAL;11.13;40-49;;0.0
1865;2023-11-01;0.0;SOLTEIRO;M;SUDESTE;4.0;2240.0;7.0;2.0;VAREJO;INDUSTRIA;EXCLUSIVO_B;54.99;10-19;;0.0
7676;2023-10-01;0.0;SOLTEIRO;F;NORDESTE;2.0;4080.0;5.0;7.0;ATACADO;SERVICOS;NEGOCIAL;20.9;80-89;;0.0
2341;2023-11-01;;;;;;;;;;;OUTROS;;;;
1507;2023-11-01;0.0;CASADO;M;NORDESTE;4.0;2230.0;4.0;0.0;ATACADO;COMERCIO;NEGOCIAL;102.72;30-39;;0.0
9439;2023-10-01;;;;;;;15.0;26.0;ATACADO;SERVICOS;PRIVATE;113.93;;;
10894;2023-12-01;;;;;;;;;;;OUTROS;;;;
7104;2023-12-01;0.0;CASADO;M;NORDESTE;1.0;7620.0;8.0;30.0;ATACADO;SERVICOS;NEGOCIAL;101.95;60-69;;0.0
4282;2023-12-01;;;;;;;;;;;OUTROS;;;;
8418;2023-10-01;0.0;CASADO;F;SUDESTE;2.0;1930.0;14.0;13.0;ATACADO;SERVICOS;NEGOCIAL;17.42;60-69;;0.0
4233;2023-11-01;;;;;;;;;;;OUTROS;;;;
10046;2023-10-01;0.0;CASADO;F;SUDESTE;1.0;2260.0;8.0;16.0;VAREJO;SERVICOS;ESTILO_A;40.96;30-39;;0.0
5025;2023-12-01;;;;;;;8.0;21.0;ATACADO;SERVICOS;ESTILO_A;76.02;;;
7615;2023-10-01;;;;;;;23.0;35.0;ATACADO;SERVICOS;NEGOCIAL;114.88;;;
5259;2023-10-01;0.0;SOLTEIRO;M;SUL;2.0;4280.0;6.0;15.0;ATACADO;INDUSTRIA;NEGOCIAL;46.0;40-49;;0.0
838;2023-10-01;0.0;CASADO;M;SUL;1.0;4370.0;18.0;40.0;ATACADO;SERVICOS;NEGOCIAL;90.32;60-69;0.0;0.0
1487;2023-10-01;1.0;SOLTEIRO;M;SUL;3.0;2050.0;3.0;0.0;VAREJO;INDUSTRIA;NEGOCIAL;11.61;20-29;;0.0
1166;2023-10-01;0.0;SOLTEIRO;F;CENTRO-OESTE;2.0;8100.0;9.0;8.0;VAREJO;SERVICOS;INVESTIDOR;60.19;30-39;;0.0
1097;2023-10-01;0.0;SOLTEIRO;M;NORDESTE;3.0;2140.0;7.0;0.0;ATACADO;INDUSTRIA;AGRO;14.42;20-29;;0.0
4881;2023-12-01;;;;;;;;;;;OUTROS;;;;
593;2023-12-01;0.0;SOLTEIRO;M;SUDESTE;3.0;3000.0;3.0;0.0;ATACADO;COMERCIO;NEGOCIAL;15.41;20-29;;0.0
3388;2023-10-01;0.0;SOLTEIRO;M;NORTE;3.0;630.0;9.0;3.0;VAREJO;SERVICOS;NEGOCIAL;12.21;30-39;0.0;0.0
4230;2023-10-01;1.0;SOLTEIRO;F;SUL;2.0;3460.0;3.0;1.0;ATACADO;INDUSTRIA;NEGOCIAL;5.61;20-29;;0.0
1996;2023-12-01;1.0;SOLTEIRO;F;NORDESTE;4.0;1860.0;6.0;17.0;ATACADO;SERVICOS;NEGOCIAL;11.47;30-39;;0.0
6672;2023-10-01;0.0;SOLTEIRO;M;NORDESTE;3.0;2870.0;11.0;1.0;VAREJO;SERVICOS;EXCLUSIVO_B;115.3;20-29;;0.0
8628;2023-10-01;0.0;SOLTEIRO;M;NORDESTE;3.0;2360.0;10.0;12.0;ATACADO;SERVICOS;EXCLUSIVO_B;25.03;30-39;;0.0
576;2023-11-01;1.0;CASADO;F;SUDESTE;3.0;7490.0;3.0;2.0;VAREJO;SERVICOS;NEGOCIAL;60.72;40-49;;0.0
3332;2023-12-01;0.0;SOLTEIRO;M;SUDESTE;4.0;1870.0;4.0;3.0;VAREJO;SERVICOS;NEGOCIAL;14.89;20-29;;0.0
1373;2023-12-01;0.0;CASADO;F;SUDESTE;3.0;4260.0;8.0;17.0;ATACADO;COMERCIO;PRIVATE;33.65;30-39;;0.0
7017;2023-12-01;0.0;CASADO;M;SUL;3.0;7450.0;23.0;15.0;ATACADO;INDUSTRIA;PRIVATE;230.02;50-59;;0.0
11236;2023-11-01;;;;;;;16.0;41.0;ATACADO;SERVICOS;INVESTIDOR;278.67;;;
10430;2023-12-01;1.0;SOLTEIRO;F;SUDESTE;2.0;7790.0;4.0;13.0;ATACADO;INDUSTRIA;NEGOCIAL;11.37;40-49;;0.0
8155;2023-10-01;1.0;CASADO;M;SUDESTE;4.0;1350.0;3.0;9.0;ATACADO;SERVICOS;NEGOCIAL;5.61;80-89;;0.0
6426;2023-11-01;;;;;;;;;;;OUTROS;;;;
7347;2023-10-01;;;;;;;18.0;18.0;ATACADO;SERVICOS;NEGOCIAL;146.22;;;
9791;2023-12-01;0.0;SOLTEIRO;F;SUDESTE;3.0;2960.0;9.0;3.0;VAREJO;SERVICOS;PERSONALIZADO;199.55;20-29;;0.0
596;2023-11-01;1.0;SOLTEIRO;M;NORDESTE;2.0;8060.0;7.0;16.0;VAREJO;SERVICOS;NEGOCIAL;17.74;30-39;0.0;0.0
3497;2023-12-01;0.0;SOLTEIRO;M;NORDESTE;3.0;7720.0;15.0;11.0;ATACADO;SERVICOS;NEGOCIAL;31.78;30-39;;0.0
5256;2023-10-01;;;;;;;15.0;43.0;ATACADO;SERVICOS;NEGOCIAL;108.24;;;
161;2023-12-01;0.0;SOLTEIRO;F;SUDESTE;3.0;4060.0;17.0;7.0;ATACADO;COMERCIO;NEGOCIAL;121.2;20-29;0.0;0.0
1609;2023-12-01;1.0;SOLTEIRO;M;SUL;4.0;3090.0;3.0;4.0;ATACADO;COMERCIO;NEGOCIAL;11.26;40-49;;0.0
8280;2023-11-01;0.0;CASADO;M;NORTE;4.0;3570.0;4.0;23.0;ATACADO;INDUSTRIA;NEGOCIAL;15.14;50-59;;0.0
7864;2023-10-01;0.0;SOLTEIRO;M;SUL;2.0;2200.0;12.0;6.0;VAREJO;SERVICOS;PERSONALIZADO;70.58;40-49;0.0;0.0
2563;2023-11-01;;;;;;;;;;;OUTROS;;;;
2769;2023-10-01;0.0;SOLTEIRO;F;CENTRO-OESTE;4.0;1400.0;2.0;2.0;ATACADO;SERVICOS;NEGOCIAL;17.79;20-29;;0.0
8031;2023-10-01;0.0;SOLTEIRO;F;CENTRO-OESTE;4.0;710.0;2.0;0.0;VAREJO;SERVICOS;NEGOCIAL;182.75;40-49;;0.0
3753;2023-12-01;0.0;SOLTEIRO;F;SUL;1.0;6950.0;16.0;15.0;ATACADO;SERVICOS;PERSONALIZADO;140.85;50-59;;0.0
1675;2023-10-01;0.0;CASADO;F;SUL;1.0;9880.0;40.0;49.0;ATACADO;SERVICOS;EXCLUSIVO_A;119.62;70-79;;0.0
3460;2023-12-01;0.0;SEPARADO;F;NORDESTE;3.0;4090.0;6.0;26.0;VAREJO;SERVICOS;AGRO;25.33;50-59;0.0;0.0
9838;2023-11-01;0.0;SOLTEIRO;M;NORDESTE;1.0;9980.0;14.0;16.0;VAREJO;SERVICOS;NEGOCIAL;142.39;40-49;;0.0
9923;2023-10-01;0.0;CASADO;F;SUDESTE;4.0;340.0;9.0;30.0;ATACADO;SERVICOS;NEGOCIAL;15.03;70-79;;0.0
11009;2023-11-01;0.0;SOLTEIRO;M;SUL;3.0;3130.0;5.0;19.0;ATACADO;SERVICOS;ESTILO_B;217.37;40-49;;0.0
442;2023-12-01;1.0;CASADO;F;SUDESTE;3.0;2700.0;3.0;0.0;VAREJO;SERVICOS;EXCLUSIVO_A;18.33;20-29;;0.0
7682;2023-11-01;0.0;CASADO;F;SUL;1.0;6100.0;6.0;25.0;ATACADO;SERVICOS;PERSONALIZADO;5.67;70-79;;0.0
1104;2023-11-01;0.0;SOLTEIRO;M;SUDESTE;2.0;3580.0;7.0;5.0;ATACADO;INDUSTRIA;ESTILO_A;95.79;40-49;;0.0
7237;2023-12-01;0.0;SOLTEIRO;F;NORDESTE;4.0;1800.0;7.0;19.0;VAREJO;SERVICOS;NEGOCIAL;27.78;40-49;;0.0
9162;2023-11-01;0.0;CASADO;M;SUL;2.0;6320.0;17.0;5.0;ATACADO;INDUSTRIA;NEGOCIAL;153.48;20-29;0.0;0.0
5089;2023-12-01;1.0;CASADO;F;SUL;4.0;1960.0;3.0;16.0;ATACADO;SERVICOS;EXCLUSIVO_B;12.19;30-39;;0.0
5820;2023-10-01;;;;;;;;;;;OUTROS;;;;
605;2023-12-01;;;;;;;19.0;9.0;ATACADO;INDUSTRIA;NEGOCIAL;204.25;;;
10729;2023-10-01;0.0;SOLTEIRO;M;SUL;2.0;3650.0;8.0;10.0;VAREJO;SERVICOS;NEGOCIAL;61.1;30-39;;0.0
4285;2023-11-01;0.0;SOLTEIRO;M;NORDESTE;4.0;2120.0;3.0;0.0;VAREJO;SERVICOS;NEGOCIAL;19.04;30-39;;0.0
3466;2023-10-01;0.0;SOLTEIRO;F;SUL;2.0;3560.0;16.0;14.0;VAREJO;SERVICOS;AGRO;70.32;40-49;;0.0
4851;2023-12-01;0.0;SOLTEIRO;M;NORDESTE;4.0;3080.0;5.0;10.0;VAREJO;SERVICOS;ESTILO_B;35.11;30-39;;0.0
5109;2023-11-01;;;;;;;;;;;OUTROS;;;;
2270;2023-11-01;1.0;SOLTEIRO;F;NORDESTE;3.0;1730.0;9.0;4.0;ATACADO;SERVICOS;NEGOCIAL;35.19;20-29;;0.0
10332;2023-12-01;;;;;;;3.0;15.0;ATACADO;INDUSTRIA;NEGOCIAL;11.13;;;
1667;2023-12-01;;;;;;;;;;;OUTROS;;;;
5276;2023-10-01;0.0;SOLTEIRO;F;NORDESTE;3.0;1750.0;6.0;2.0;ATACADO;COMERCIO;NEGOCIAL;22.96;20-29;8.0;1.0
6602;2023-10-01;0.0;SOLTEIRO;M;CENTRO-OESTE;4.0;1520.0;5.0;18.0;ATACADO;COMERCIO;NEGOCIAL;8.2;30-39;;0.0
3690;2023-10-01;0.0;SOLTEIRO;F;NORTE;4.0;540.0;3.0;1.0;VAREJO;SERVICOS;NEGOCIAL;5.54;10-19;;0.0
